order_id,state,status,delivery_days,delivery_status
ORD003594,Delhi,delivered,4.0,On Time
ORD003596,Tamil Nadu,delivered,5.0,On Time
ORD003599,Gujarat,delivered,6.0,On Time
ORD003602,Tamil Nadu,delivered,13.0,Late
ORD003605,Maharashtra,delivered,8.0,Late
ORD003606,Delhi,delivered,5.0,Late
ORD003608,Madhya Pradesh,delivered,11.0,Late
ORD003613,Telangana,delivered,13.0,Late
ORD003623,Gujarat,delivered,10.0,Late
ORD003625,Uttar Pradesh,delivered,5.0,On Time
ORD003627,Uttar Pradesh,delivered,4.0,On Time
ORD003629,West Bengal,delivered,1.0,On Time
ORD003631,Gujarat,delivered,7.0,Late
ORD003632,Karnataka,delivered,2.0,On Time
ORD003633,Kerala,delivered,5.0,On Time
ORD003635,Rajasthan,delivered,2.0,On Time
ORD003636,Haryana,delivered,7.0,On Time
ORD003639,Odisha,delivered,14.0,Late
ORD003641,Maharashtra,delivered,8.0,Late
ORD003642,West Bengal,delivered,15.0,Late
ORD003643,Karnataka,delivered,9.0,On Time
ORD003646,Bihar,delivered,7.0,Late
ORD003653,Gujarat,delivered,13.0,Late
ORD003656,Karnataka,delivered,7.0,On Time
ORD003658,Maharashtra,delivered,4.0,On Time
ORD003660,Kerala,delivered,4.0,Late
ORD003662,Pune,delivered,8.0,On Time
ORD003663,Delhi,delivered,9.0,On Time
ORD003664,Kerala,delivered,6.0,On Time
ORD003666,Gujarat,delivered,2.0,On Time
ORD003667,Tamil Nadu,delivered,9.0,Late
ORD003668,Tamil Nadu,delivered,7.0,Late
ORD003669,Madhya Pradesh,delivered,13.0,Late
ORD003670,Kerala,delivered,7.0,On Time
ORD003671,Telangana,delivered,6.0,On Time
ORD003673,Haryana,delivered,10.0,Late
ORD003674,Telangana,delivered,13.0,Late
ORD003679,Haryana,delivered,9.0,Late
ORD003681,Kerala,delivered,5.0,Late
ORD003684,Gujarat,delivered,4.0,On Time
ORD003686,Haryana,delivered,3.0,On Time
ORD003692,Rajasthan,delivered,2.0,On Time
ORD003693,Telangana,delivered,3.0,On Time
ORD003694,Tamil Nadu,delivered,9.0,Late
ORD003695,Odisha,delivered,8.0,Late
ORD003700,Odisha,delivered,10.0,Late
ORD003703,Odisha,delivered,6.0,On Time
ORD003704,Karnataka,delivered,8.0,Late
ORD003708,Tamil Nadu,delivered,5.0,On Time
ORD003712,Uttar Pradesh,delivered,9.0,Late
ORD003715,Maharashtra,delivered,11.0,Late
ORD003717,Kerala,delivered,3.0,On Time
ORD003726,Karnataka,delivered,11.0,Late
ORD003727,Delhi,delivered,11.0,Late
ORD003729,Tamil Nadu,delivered,7.0,Late
ORD003731,West Bengal,delivered,4.0,On Time
ORD003732,Bihar,delivered,6.0,On Time
ORD003733,Kerala,delivered,12.0,Late
ORD003735,Karnataka,delivered,9.0,Late
ORD003738,Kerala,delivered,10.0,Late
ORD003739,Kerala,delivered,8.0,Late
ORD003740,Haryana,delivered,9.0,Late
ORD003743,Karnataka,delivered,13.0,Late
ORD003744,Delhi,delivered,9.0,On Time
ORD003748,Karnataka,delivered,8.0,On Time
ORD003749,Karnataka,delivered,8.0,Late
ORD003753,Maharashtra,delivered,9.0,Late
ORD003755,Tamil Nadu,delivered,11.0,Late
ORD003756,Odisha,delivered,8.0,On Time
ORD003758,Uttar Pradesh,delivered,11.0,Late
ORD003768,Telangana,delivered,14.0,Late
ORD003771,Tamil Nadu,delivered,11.0,Late
ORD003772,Gujarat,delivered,6.0,On Time
ORD003775,Madhya Pradesh,delivered,8.0,Late
ORD003776,West Bengal,delivered,3.0,On Time
ORD003777,Bihar,delivered,13.0,Late
ORD003780,Tamil Nadu,delivered,14.0,Late
ORD003781,West Bengal,delivered,4.0,Late
ORD003782,Uttar Pradesh,delivered,3.0,On Time
ORD003783,Kerala,delivered,14.0,Late
ORD003786,Delhi,delivered,9.0,Late
ORD003790,Rajasthan,delivered,8.0,Late
ORD003791,Pune,delivered,4.0,On Time
ORD003792,Telangana,delivered,7.0,Late
ORD003794,Delhi,delivered,6.0,Late
ORD003798,Karnataka,delivered,3.0,On Time
ORD003803,Bihar,delivered,3.0,On Time
ORD003804,Rajasthan,delivered,12.0,Late
ORD003806,Karnataka,delivered,1.0,On Time
ORD003807,West Bengal,delivered,4.0,On Time
ORD003811,Odisha,delivered,9.0,Late
ORD003814,West Bengal,delivered,6.0,On Time
ORD003815,Bihar,delivered,7.0,Late
ORD003817,Delhi,delivered,15.0,Late
ORD003820,West Bengal,delivered,6.0,On Time
ORD003822,Gujarat,delivered,12.0,Late
ORD003823,Telangana,delivered,10.0,Late
ORD003825,Telangana,delivered,13.0,Late
ORD003827,Haryana,delivered,3.0,On Time
ORD003835,Tamil Nadu,delivered,2.0,On Time
ORD003841,Maharashtra,delivered,9.0,Late
ORD003845,Bihar,delivered,10.0,Late
ORD003847,Delhi,delivered,11.0,Late
ORD003850,Madhya Pradesh,delivered,10.0,On Time
ORD003851,Rajasthan,delivered,8.0,Late
ORD003852,Madhya Pradesh,delivered,7.0,On Time
ORD003854,Maharashtra,delivered,12.0,Late
ORD003859,Maharashtra,delivered,11.0,Late
ORD003860,Pune,delivered,6.0,Late
ORD003865,Pune,delivered,6.0,Late
ORD003866,Rajasthan,delivered,6.0,On Time
ORD003867,Rajasthan,delivered,10.0,Late
ORD003871,Bihar,delivered,11.0,Late
ORD003874,Tamil Nadu,delivered,3.0,On Time
ORD003880,Delhi,delivered,5.0,On Time
ORD003882,Maharashtra,delivered,4.0,On Time
ORD003885,Odisha,delivered,9.0,Late
ORD003886,Pune,delivered,10.0,Late
ORD003887,Maharashtra,delivered,6.0,Late
ORD003891,Tamil Nadu,delivered,6.0,On Time
ORD003892,Tamil Nadu,delivered,6.0,On Time
ORD003893,Delhi,delivered,11.0,Late
ORD003894,Gujarat,delivered,4.0,On Time
ORD003899,Maharashtra,delivered,10.0,On Time
ORD003900,Karnataka,delivered,13.0,Late
ORD003903,Uttar Pradesh,delivered,9.0,Late
ORD003907,Pune,delivered,6.0,Late
ORD003908,Odisha,delivered,6.0,Late
ORD003909,Telangana,delivered,8.0,On Time
ORD003910,Karnataka,delivered,9.0,Late
ORD003912,Gujarat,delivered,4.0,Late
ORD003917,Rajasthan,delivered,2.0,On Time
ORD003918,Kerala,delivered,7.0,Late
ORD003919,West Bengal,delivered,9.0,Late
ORD003921,Telangana,delivered,8.0,On Time
ORD003925,Gujarat,delivered,8.0,Late
ORD003926,Madhya Pradesh,delivered,7.0,Late
ORD003927,West Bengal,delivered,6.0,On Time
ORD003928,Tamil Nadu,delivered,11.0,Late
ORD003930,Karnataka,delivered,11.0,Late
ORD003931,Pune,delivered,7.0,Late
ORD003933,Bihar,delivered,9.0,Late
ORD003934,Uttar Pradesh,delivered,5.0,Late
ORD003937,Odisha,delivered,14.0,Late
ORD003938,Odisha,delivered,10.0,Late
ORD003939,Uttar Pradesh,delivered,2.0,On Time
ORD003942,Madhya Pradesh,delivered,11.0,Late
ORD003945,Telangana,delivered,11.0,Late
ORD003951,Rajasthan,delivered,9.0,Late
ORD003952,Pune,delivered,11.0,Late
ORD003954,Karnataka,delivered,7.0,Late
ORD003955,West Bengal,delivered,8.0,Late
ORD003957,Maharashtra,delivered,8.0,On Time
ORD003965,Kerala,delivered,4.0,On Time
ORD003966,Maharashtra,delivered,4.0,On Time
ORD003967,Gujarat,delivered,8.0,Late
ORD003968,Delhi,delivered,8.0,On Time
ORD003972,Rajasthan,delivered,5.0,On Time
ORD003973,Kerala,delivered,10.0,Late
ORD003975,Rajasthan,delivered,5.0,On Time
ORD003976,Karnataka,delivered,8.0,Late
ORD003978,Odisha,delivered,10.0,Late
ORD003982,Odisha,delivered,2.0,On Time
ORD003983,Uttar Pradesh,delivered,8.0,Late
ORD003984,Haryana,delivered,10.0,Late
ORD003985,Tamil Nadu,delivered,14.0,Late
ORD003986,Kerala,delivered,10.0,Late
ORD003987,Uttar Pradesh,delivered,9.0,On Time
ORD003988,Gujarat,delivered,15.0,Late
ORD003989,Delhi,delivered,10.0,Late
ORD003990,Pune,delivered,5.0,Late
ORD003992,Kerala,delivered,10.0,Late
ORD003993,Pune,delivered,5.0,On Time
ORD003996,Madhya Pradesh,delivered,1.0,On Time
ORD003998,Rajasthan,delivered,9.0,Late
ORD004000,Pune,delivered,7.0,Late
ORD004001,Uttar Pradesh,delivered,7.0,Late
ORD004002,Bihar,delivered,10.0,Late
ORD004003,Maharashtra,delivered,6.0,On Time
ORD004004,Bihar,delivered,7.0,On Time
ORD004005,Uttar Pradesh,delivered,9.0,Late
ORD004006,Maharashtra,delivered,7.0,On Time
ORD004008,Madhya Pradesh,delivered,7.0,Late
ORD004010,Pune,delivered,10.0,Late
ORD004011,Rajasthan,delivered,7.0,Late
ORD004013,Kerala,delivered,8.0,Late
ORD004015,Gujarat,delivered,9.0,Late
ORD004016,Bihar,delivered,9.0,Late
ORD004018,Tamil Nadu,delivered,10.0,Late
ORD004022,Rajasthan,delivered,4.0,On Time
ORD004024,Odisha,delivered,7.0,Late
ORD004025,Madhya Pradesh,delivered,10.0,Late
ORD004029,Delhi,delivered,9.0,Late
ORD004031,Haryana,delivered,13.0,Late
ORD004033,West Bengal,delivered,12.0,Late
ORD004034,Rajasthan,delivered,6.0,Late
ORD004035,Madhya Pradesh,delivered,8.0,On Time
ORD004036,Uttar Pradesh,delivered,8.0,On Time
ORD004037,Delhi,delivered,7.0,On Time
ORD004041,Delhi,delivered,10.0,Late
ORD004043,West Bengal,delivered,4.0,On Time
ORD004045,Karnataka,delivered,8.0,Late
ORD004047,Haryana,delivered,10.0,On Time
ORD004050,Delhi,delivered,4.0,Late
ORD004052,Bihar,delivered,3.0,On Time
ORD004054,Delhi,delivered,13.0,Late
ORD004055,Tamil Nadu,delivered,13.0,Late
ORD004056,Pune,delivered,2.0,On Time
ORD004059,Tamil Nadu,delivered,12.0,Late
ORD004061,Odisha,delivered,5.0,Late
ORD004063,Uttar Pradesh,delivered,15.0,Late
ORD004064,Bihar,delivered,13.0,Late
ORD004066,Madhya Pradesh,delivered,7.0,On Time
ORD004070,Rajasthan,delivered,9.0,Late
ORD004071,Gujarat,delivered,7.0,On Time
ORD004072,Pune,delivered,10.0,Late
ORD004073,Odisha,delivered,10.0,Late
ORD004074,Maharashtra,delivered,9.0,Late
ORD004075,Karnataka,delivered,7.0,On Time
ORD004077,Madhya Pradesh,delivered,8.0,Late
ORD004078,West Bengal,delivered,11.0,Late
ORD004081,Telangana,delivered,7.0,On Time
ORD004082,Telangana,delivered,5.0,Late
ORD004085,Karnataka,delivered,9.0,Late
ORD004086,Kerala,delivered,9.0,On Time
ORD004088,Bihar,delivered,6.0,Late
ORD004089,Karnataka,delivered,7.0,Late
ORD004093,Madhya Pradesh,delivered,12.0,Late
ORD004094,West Bengal,delivered,8.0,Late
ORD004096,Delhi,delivered,9.0,Late
ORD004097,Kerala,delivered,8.0,On Time
ORD004099,Pune,delivered,3.0,On Time
ORD004104,Gujarat,delivered,10.0,Late
ORD004105,Telangana,delivered,15.0,Late
ORD004106,Uttar Pradesh,delivered,6.0,Late
ORD004108,Bihar,delivered,8.0,Late
ORD004109,Kerala,delivered,7.0,On Time
ORD004110,West Bengal,delivered,6.0,On Time
ORD004111,Karnataka,delivered,14.0,Late
ORD004112,Haryana,delivered,8.0,Late
ORD004114,Bihar,delivered,8.0,On Time
ORD004115,Kerala,delivered,12.0,Late
ORD004116,West Bengal,delivered,7.0,Late
ORD004119,Tamil Nadu,delivered,12.0,Late
ORD004122,Uttar Pradesh,delivered,11.0,Late
ORD004126,Maharashtra,delivered,11.0,Late
ORD004128,West Bengal,delivered,12.0,Late
ORD004132,Tamil Nadu,delivered,5.0,Late
ORD004133,Bihar,delivered,11.0,Late
ORD004134,Maharashtra,delivered,11.0,Late
ORD004137,Kerala,delivered,12.0,Late
ORD004141,Pune,delivered,10.0,Late
ORD004145,Karnataka,delivered,3.0,On Time
ORD004149,Karnataka,delivered,11.0,Late
ORD004150,Maharashtra,delivered,15.0,Late
ORD004152,Tamil Nadu,delivered,8.0,On Time
ORD004153,Odisha,delivered,9.0,Late
ORD004154,Madhya Pradesh,delivered,9.0,Late
ORD004155,Bihar,delivered,6.0,On Time
ORD004156,West Bengal,delivered,6.0,On Time
ORD004159,Kerala,delivered,8.0,Late
ORD004160,Delhi,delivered,13.0,Late
ORD004161,Karnataka,delivered,6.0,On Time
ORD004162,Bihar,delivered,11.0,Late
ORD004164,West Bengal,delivered,13.0,Late
ORD004174,Karnataka,delivered,10.0,Late
ORD004178,Tamil Nadu,delivered,4.0,On Time
ORD004180,West Bengal,delivered,5.0,Late
ORD004181,Telangana,delivered,12.0,Late
ORD004182,Bihar,delivered,9.0,Late
ORD004184,Telangana,delivered,5.0,On Time
ORD004185,Rajasthan,delivered,9.0,Late
ORD004187,Maharashtra,delivered,2.0,On Time
ORD004193,Rajasthan,delivered,3.0,On Time
ORD004195,Gujarat,delivered,2.0,On Time
ORD004196,Bihar,delivered,12.0,Late
ORD004199,Tamil Nadu,delivered,13.0,Late
ORD004200,Madhya Pradesh,delivered,14.0,Late
ORD004203,Maharashtra,delivered,8.0,Late
ORD004204,Telangana,delivered,10.0,Late
ORD004205,Telangana,delivered,10.0,Late
ORD004209,Telangana,delivered,3.0,On Time
ORD004212,Madhya Pradesh,delivered,12.0,Late
ORD004214,Madhya Pradesh,delivered,4.0,On Time
ORD004215,Bihar,delivered,9.0,On Time
ORD004216,West Bengal,delivered,8.0,On Time
ORD004218,Maharashtra,delivered,9.0,Late
ORD004219,Telangana,delivered,8.0,Late
ORD004221,Kerala,delivered,11.0,Late
ORD004222,Delhi,delivered,13.0,Late
ORD004224,Rajasthan,delivered,7.0,On Time
ORD004226,Madhya Pradesh,delivered,13.0,Late
ORD004228,Bihar,delivered,12.0,Late
ORD004230,Madhya Pradesh,delivered,11.0,Late
ORD004238,Delhi,delivered,8.0,Late
ORD004242,Tamil Nadu,delivered,8.0,On Time
ORD004245,Delhi,delivered,7.0,Late
ORD004247,Telangana,delivered,6.0,On Time
ORD004248,Uttar Pradesh,delivered,8.0,On Time
ORD004249,Kerala,delivered,9.0,On Time
ORD004253,Tamil Nadu,delivered,14.0,Late
ORD004254,Karnataka,delivered,12.0,Late
ORD004256,Telangana,delivered,9.0,On Time
ORD004257,Madhya Pradesh,delivered,13.0,Late
ORD004258,Maharashtra,delivered,15.0,Late
ORD004260,Karnataka,delivered,12.0,Late
ORD004264,Maharashtra,delivered,13.0,Late
ORD004265,Haryana,delivered,12.0,Late
ORD004266,Maharashtra,delivered,6.0,Late
ORD004267,Tamil Nadu,delivered,14.0,Late
ORD004269,Rajasthan,delivered,5.0,On Time
ORD004271,Telangana,delivered,12.0,Late
ORD004277,Kerala,delivered,5.0,Late
ORD004278,Rajasthan,delivered,6.0,Late
ORD004279,Uttar Pradesh,delivered,11.0,Late
ORD004281,Pune,delivered,3.0,On Time
ORD004282,Maharashtra,delivered,1.0,On Time
ORD004283,Odisha,delivered,8.0,Late
ORD004284,Odisha,delivered,10.0,Late
ORD004285,Karnataka,delivered,6.0,On Time
ORD004286,Gujarat,delivered,7.0,Late
ORD004287,Madhya Pradesh,delivered,8.0,Late
ORD004289,Odisha,delivered,4.0,Late
ORD004291,Gujarat,delivered,6.0,On Time
ORD004292,Bihar,delivered,11.0,Late
ORD004293,Kerala,delivered,9.0,On Time
ORD004295,Maharashtra,delivered,9.0,Late
ORD004299,Pune,delivered,8.0,Late
ORD004301,Odisha,delivered,4.0,Late
ORD004302,Bihar,delivered,10.0,Late
ORD004306,Bihar,delivered,4.0,Late
ORD004307,Telangana,delivered,4.0,Late
ORD004309,Telangana,delivered,12.0,Late
ORD004310,West Bengal,delivered,10.0,Late
ORD004311,Tamil Nadu,delivered,7.0,Late
ORD004313,Uttar Pradesh,delivered,3.0,On Time
ORD004314,Tamil Nadu,delivered,5.0,On Time
ORD004315,Uttar Pradesh,delivered,9.0,Late
ORD004317,Uttar Pradesh,delivered,6.0,Late
ORD004319,Rajasthan,delivered,4.0,Late
ORD004320,Bihar,delivered,4.0,On Time
ORD004321,Kerala,delivered,15.0,Late
ORD004322,Tamil Nadu,delivered,10.0,Late
ORD004325,Odisha,delivered,6.0,Late
ORD004326,West Bengal,delivered,11.0,Late
ORD004327,Karnataka,delivered,5.0,On Time
ORD004328,Pune,delivered,8.0,Late
ORD004329,Delhi,delivered,8.0,Late
ORD004330,Pune,delivered,6.0,On Time
ORD004332,Delhi,delivered,7.0,Late
ORD004333,Karnataka,delivered,3.0,On Time
ORD004336,Uttar Pradesh,delivered,6.0,On Time
ORD004339,Gujarat,delivered,14.0,Late
ORD004340,Tamil Nadu,delivered,4.0,On Time
ORD004347,Uttar Pradesh,delivered,4.0,Late
ORD004351,Gujarat,delivered,11.0,Late
ORD004352,Karnataka,delivered,7.0,Late
ORD004354,Uttar Pradesh,delivered,14.0,Late
ORD004357,Haryana,delivered,7.0,On Time
ORD004359,Haryana,delivered,9.0,Late
ORD004360,Karnataka,delivered,13.0,Late
ORD004361,Madhya Pradesh,delivered,7.0,Late
ORD004362,Tamil Nadu,delivered,7.0,Late
ORD004363,Maharashtra,delivered,7.0,On Time
ORD004364,Odisha,delivered,1.0,On Time
ORD004365,Telangana,delivered,9.0,Late
ORD004366,Maharashtra,delivered,14.0,Late
ORD004368,Pune,delivered,6.0,On Time
ORD004369,Delhi,delivered,8.0,On Time
ORD004370,Haryana,delivered,6.0,Late
ORD004371,Tamil Nadu,delivered,8.0,Late
ORD004372,Haryana,delivered,9.0,On Time
ORD004374,Karnataka,delivered,9.0,On Time
ORD004375,Bihar,delivered,10.0,Late
ORD004377,Gujarat,delivered,8.0,On Time
ORD004379,Odisha,delivered,5.0,Late
ORD004381,Maharashtra,delivered,6.0,Late
ORD004384,Karnataka,delivered,15.0,Late
ORD004386,West Bengal,delivered,2.0,On Time
ORD004387,Delhi,delivered,4.0,On Time
ORD004388,Delhi,delivered,11.0,Late
ORD004392,Rajasthan,delivered,5.0,On Time
ORD004393,Rajasthan,delivered,14.0,Late
ORD004395,West Bengal,delivered,12.0,Late
ORD004396,Odisha,delivered,9.0,Late
ORD004397,Kerala,delivered,10.0,Late
ORD004398,Bihar,delivered,5.0,Late
ORD004399,Uttar Pradesh,delivered,2.0,On Time
ORD004401,Madhya Pradesh,delivered,6.0,On Time
ORD004404,Pune,delivered,9.0,Late
ORD004405,Madhya Pradesh,delivered,15.0,Late
ORD004408,Telangana,delivered,8.0,Late
ORD004411,Delhi,delivered,7.0,Late
ORD004412,Odisha,delivered,11.0,Late
ORD004413,Maharashtra,delivered,6.0,On Time
ORD004414,Bihar,delivered,3.0,On Time
ORD004415,Odisha,delivered,12.0,Late
ORD004416,Madhya Pradesh,delivered,8.0,On Time
ORD004418,Tamil Nadu,delivered,15.0,Late
ORD004420,Delhi,delivered,13.0,Late
ORD004421,Delhi,delivered,8.0,On Time
ORD004422,Pune,delivered,2.0,On Time
ORD004424,Pune,delivered,5.0,Late
ORD004425,Karnataka,delivered,10.0,Late
ORD004427,Telangana,delivered,7.0,On Time
ORD004428,Bihar,delivered,5.0,On Time
ORD004429,Karnataka,delivered,8.0,On Time
ORD004430,Karnataka,delivered,10.0,On Time
ORD004431,Karnataka,delivered,10.0,Late
ORD004432,Maharashtra,delivered,10.0,On Time
ORD004434,Maharashtra,delivered,13.0,Late
ORD004435,Telangana,delivered,13.0,Late
ORD004437,Karnataka,delivered,10.0,Late
ORD004439,Gujarat,delivered,8.0,Late
ORD004441,Karnataka,delivered,11.0,Late
ORD004442,Odisha,delivered,7.0,On Time
ORD004443,Uttar Pradesh,delivered,13.0,Late
ORD004444,Rajasthan,delivered,5.0,On Time
ORD004445,Madhya Pradesh,delivered,8.0,On Time
ORD004448,Gujarat,delivered,11.0,Late
ORD004451,Odisha,delivered,3.0,On Time
ORD004452,Telangana,delivered,5.0,Late
ORD004455,Rajasthan,delivered,9.0,On Time
ORD004457,Odisha,delivered,8.0,On Time
ORD004458,Gujarat,delivered,4.0,On Time
ORD004462,Pune,delivered,9.0,On Time
ORD004463,Maharashtra,delivered,10.0,On Time
ORD004464,Maharashtra,delivered,10.0,Late
ORD004465,Rajasthan,delivered,10.0,On Time
ORD004466,Telangana,delivered,10.0,Late
ORD004471,Karnataka,delivered,3.0,On Time
ORD004472,Rajasthan,delivered,9.0,Late
ORD004477,Odisha,delivered,5.0,On Time
ORD004479,Gujarat,delivered,12.0,Late
ORD004480,Kerala,delivered,6.0,On Time
ORD004482,Kerala,delivered,14.0,Late
ORD004483,Kerala,delivered,11.0,Late
ORD004484,Madhya Pradesh,delivered,6.0,On Time
ORD004486,Madhya Pradesh,delivered,2.0,On Time
ORD004488,Bihar,delivered,9.0,Late
ORD004490,Maharashtra,delivered,14.0,Late
ORD004492,Tamil Nadu,delivered,6.0,Late
ORD004493,Madhya Pradesh,delivered,10.0,Late
ORD004494,Odisha,delivered,13.0,Late
ORD004495,Rajasthan,delivered,10.0,Late
ORD004496,Karnataka,delivered,10.0,On Time
ORD004498,Bihar,delivered,11.0,Late
ORD004499,Gujarat,delivered,3.0,On Time
ORD004500,Karnataka,delivered,14.0,Late
ORD004502,Bihar,delivered,13.0,Late
ORD004504,Haryana,delivered,10.0,Late
ORD004505,Kerala,delivered,5.0,On Time
ORD004506,Uttar Pradesh,delivered,4.0,On Time
ORD004507,Rajasthan,delivered,8.0,On Time
ORD004510,Pune,delivered,6.0,Late
ORD004514,Pune,delivered,2.0,On Time
ORD004515,Haryana,delivered,8.0,On Time
ORD004516,Bihar,delivered,6.0,Late
ORD004517,Kerala,delivered,6.0,On Time
ORD004518,Uttar Pradesh,delivered,4.0,On Time
ORD004521,Karnataka,delivered,4.0,Late
ORD004522,Maharashtra,delivered,9.0,Late
ORD004526,Odisha,delivered,6.0,On Time
ORD004527,Rajasthan,delivered,12.0,Late
ORD004530,Uttar Pradesh,delivered,12.0,Late
ORD004531,Haryana,delivered,11.0,Late
ORD004532,Pune,delivered,6.0,Late
ORD004535,Bihar,delivered,11.0,Late
ORD004536,Maharashtra,delivered,7.0,On Time
ORD004537,Delhi,delivered,9.0,Late
ORD004538,Maharashtra,delivered,11.0,Late
ORD004539,Pune,delivered,8.0,On Time
ORD004541,Uttar Pradesh,delivered,11.0,Late
ORD004543,Gujarat,delivered,9.0,Late
ORD004548,Rajasthan,delivered,12.0,Late
ORD004549,Gujarat,delivered,7.0,On Time
ORD004550,Gujarat,delivered,8.0,Late
ORD004551,Uttar Pradesh,delivered,4.0,Late
ORD004552,Telangana,delivered,8.0,On Time
ORD004553,Karnataka,delivered,6.0,On Time
ORD004554,Pune,delivered,6.0,Late
ORD004555,Gujarat,delivered,5.0,On Time
ORD004561,Tamil Nadu,delivered,7.0,Late
ORD004563,Maharashtra,delivered,7.0,On Time
ORD004566,Delhi,delivered,11.0,Late
ORD004567,Gujarat,delivered,8.0,Late
ORD004568,Rajasthan,delivered,7.0,Late
ORD004569,Telangana,delivered,6.0,Late
ORD004570,Telangana,delivered,10.0,On Time
ORD004574,Telangana,delivered,7.0,Late
ORD004576,Maharashtra,delivered,5.0,Late
ORD004580,Odisha,delivered,7.0,Late
ORD004581,Bihar,delivered,5.0,Late
ORD004582,Madhya Pradesh,delivered,7.0,Late
ORD004583,Karnataka,delivered,12.0,Late
ORD004584,Haryana,delivered,9.0,Late
ORD004585,Telangana,delivered,10.0,Late
ORD004587,West Bengal,delivered,9.0,Late
ORD004588,Kerala,delivered,13.0,Late
ORD004589,Delhi,delivered,9.0,Late
ORD004590,Maharashtra,delivered,7.0,On Time
ORD004591,Maharashtra,delivered,6.0,On Time
ORD004595,Odisha,delivered,9.0,Late
ORD004598,Telangana,delivered,8.0,Late
ORD004601,Telangana,delivered,4.0,On Time
ORD004605,West Bengal,delivered,10.0,Late
ORD004607,Odisha,delivered,5.0,On Time
ORD004610,Rajasthan,delivered,7.0,On Time
ORD004611,Delhi,delivered,5.0,Late
ORD004612,Kerala,delivered,9.0,On Time
ORD004614,Madhya Pradesh,delivered,10.0,Late
ORD004617,Odisha,delivered,15.0,Late
ORD004620,West Bengal,delivered,2.0,On Time
ORD004622,Madhya Pradesh,delivered,5.0,Late
ORD004623,Odisha,delivered,12.0,Late
ORD004624,Rajasthan,delivered,8.0,On Time
ORD004625,Delhi,delivered,14.0,Late
ORD004628,Kerala,delivered,9.0,On Time
ORD004629,Odisha,delivered,11.0,Late
ORD004630,Uttar Pradesh,delivered,8.0,On Time
ORD004632,Telangana,delivered,8.0,On Time
ORD004633,Karnataka,delivered,15.0,Late
ORD004637,Bihar,delivered,10.0,Late
ORD004639,Bihar,delivered,10.0,Late
ORD004642,Tamil Nadu,delivered,1.0,On Time
ORD004643,Rajasthan,delivered,9.0,Late
ORD004654,Telangana,delivered,9.0,Late
ORD004656,Odisha,delivered,8.0,Late
ORD004658,Haryana,delivered,8.0,Late
ORD004660,Kerala,delivered,13.0,Late
ORD004661,Telangana,delivered,11.0,Late
ORD004662,Bihar,delivered,6.0,On Time
ORD004664,Madhya Pradesh,delivered,7.0,Late
ORD004665,Haryana,delivered,6.0,On Time
ORD004666,Maharashtra,delivered,5.0,On Time
ORD004667,Odisha,delivered,7.0,Late
ORD004668,Bihar,delivered,13.0,Late
ORD004669,Rajasthan,delivered,6.0,On Time
ORD004670,Maharashtra,delivered,11.0,Late
ORD004672,Haryana,delivered,10.0,Late
ORD004673,Rajasthan,delivered,5.0,On Time
